jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|vaccine_date_timeOfDay:radius,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius,  modelParams|sensorParams|encoders|vaccine_date_weekend:radius,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|tpParams|pamLength,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='avg_err':steps=[1]:window=1000:field=vaccine_name, 
1004,  2118,  completed,  eof,  2016-02-22 14:43:23,  2016-02-22 14:43:29,  6,  modelParams|sensorParams|encoders|vaccine_date_weekend:radius_1.modelParams|clParams|alpha_0.00958991421899.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.0993746412176,  459,  None,  None,  1,  0.00958991421899,  9,  12,  1,  0.0993746412176,  0.532751091703, 
1004,  2119,  completed,  eof,  2016-02-22 14:43:26,  2016-02-22 14:43:32,  6,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_3.78751613283.modelParams|clParams|alpha_0.0273048752741.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0700366077776,  459,  None,  3.78751613283,  None,  0.0273048752741,  10,  13,  2,  0.0700366077776,  0.569868995633, 
1004,  2120,  completed,  eof,  2016-02-22 14:43:27,  2016-02-22 14:43:33,  6,  modelParams|sensorParams|encoders|vaccine_date_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.095015,  459,  None,  None,  1,  0.0001,  9,  12,  1,  0.095015,  0.532751091703, 
1004,  2121,  completed,  eof,  2016-02-22 14:43:28,  2016-02-22 14:43:34,  6,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_4.73749462239.modelParams|clParams|alpha_0.0283753741777.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0802201766672,  459,  None,  4.73749462239,  None,  0.0283753741777,  10,  13,  2,  0.0802201766672,  0.565502183406, 
1004,  2122,  completed,  eof,  2016-02-22 14:43:29,  2016-02-22 14:43:35,  6,  modelParams|sensorParams|encoders|vaccine_date_weekend:radius_1.modelParams|clParams|alpha_0.014084828438.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.0937642824352,  459,  None,  None,  1,  0.014084828438,  9,  12,  1,  0.0937642824352,  0.534934497817, 
1004,  2123,  completed,  eof,  2016-02-22 14:43:32,  2016-02-22 14:43:38,  6,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_4.5.modelParams|clParams|alpha_0.03007.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.07009,  459,  None,  4.5,  None,  0.03007,  10,  13,  2,  0.07009,  0.569868995633, 
1004,  2124,  completed,  eof,  2016-02-22 14:43:33,  2016-02-22 14:43:39,  6,  modelParams|sensorParams|encoders|vaccine_date_weekend:radius_1.modelParams|clParams|alpha_0.00734245710949.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.0922098206088,  459,  None,  None,  1,  0.00734245710949,  9,  12,  1,  0.0922098206088,  0.541484716157, 
1004,  2125,  completed,  eof,  2016-02-22 14:43:34,  2016-02-22 14:43:40,  6,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_4.02501075522.modelParams|clParams|alpha_0.0256102494518.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0801667844448,  459,  None,  4.02501075522,  None,  0.0256102494518,  9,  13,  2,  0.0801667844448,  0.563318777293, 
1004,  2126,  completed,  eof,  2016-02-22 14:43:35,  2016-02-22 14:43:41,  6,  modelParams|sensorParams|encoders|vaccine_date_weekend:radius_1.modelParams|clParams|alpha_0.0118373713285.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.0965694618264,  459,  None,  None,  1,  0.0118373713285,  9,  12,  1,  0.0965694618264,  0.53711790393, 
1004,  2127,  completed,  killed,  2016-02-22 14:43:39,  2016-02-22 14:43:41,  2,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_5.06800231235.modelParams|clParams|alpha_0.0216304488594.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0825550552388,  150,  None,  5.06800231235,  None,  0.0216304488594,  9,  13,  2,  0.0825550552388,  0.671140939597, 
1004,  2128,  completed,  killed,  2016-02-22 14:43:39,  2016-02-22 14:43:41,  2,  modelParams|sensorParams|encoders|vaccine_date_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.1,  100,  None,  None,  1,  0.0001,  9,  12,  1,  0.1,  0.747474747475, 
